MO_1013-Tumour,,,,,,,,,,,
CRPC,,,,,,,,,,,
lymph node,,,,,,,,,,,
,TMEM41A,3q27.2,AMP,2.90%,,,,,,,
,TMEM44,3q29,AMP,2.90%,,,,,,,
,TMEM65,8q24.13,AMP,10.00%,,,,,,,
,TMEM71,8q24.22,AMP,10.00%,,,,,,,
,TNFRSF11B,8q24,AMP,5.90%,,,,,,,
,TNFSF10,3q26,AMP,5.30%,,,,,,,
,TNIK,3q26.31,AMP,5.30%,,,,,,,
,TNK2,3q29,AMP,2.90%,,,,,,,
,TONSL,8q24.3,AMP,12.40%,,,,,,,
,TOP1MT,8q24.3,AMP,12.40%,,,,,,,
,TP63,3q28,AMP,3.50%,,,,,,,
,TPRA1,3q21.2,AMP,3.50%,,,,,,,
,TPRG1,3q28,AMP,3.50%,,,,,,,
,TRA2B,3q26.2-q27,AMP,2.90%,,,,,,,
,TRAPPC9,8q24.3,AMP,10.60%,,,,,,,
,TRIB1,8q24.13,AMP,11.80%,,,,,,,
,TRMT12,8q24.13,AMP,10.00%,,,,,,,
,TRPS1,8q24.12,AMP,7.10%,,,,,,,
,TSNARE1,8q24.3,AMP,14.70%,,,,,,,
,TSPAN14,10q23.1,AMP,2.40%,,,,,,,
,TSTA3,8q24.3,AMP,14.10%,,,,,,,
,TTC14,3q26.33,AMP,5.30%,,,,,,,
,TXNRD3,3q21.3,AMP,4.10%,,,,,,,
,TXNRD3NB,3q21.3,AMP,4.10%,,,,,,,
,UBXN7,3q29,AMP,3.50%,,,,,,,
,UGT3A1,5p13.2,AMP,1.20%,,,,,,,
,UGT3A2,5p13.2,AMP,1.20%,,,,,,,
,UROC1,3q21.3,AMP,4.10%,,,,,,,
,USP13,3q26.2-q26.3,AMP,4.10%,,,,,,,
,UTP23,8q24.11,AMP,8.20%,,,,,,,
,UTS2B,3q28,AMP,3.50%,,,,,,,
,VPS28,8q24.3,AMP,12.40%,,,,,,,
,VPS8,3q27.2,AMP,3.50%,,,,,,,
,VSIG4,Xq12-q13.3,AMP,18.80%,,,,,,,
,WDR53,3q29,AMP,3.50%,,,,,,,
,WDR70,5p13.2,AMP,0.60%,,,,,,,
,WDYHV1,8q24.13,AMP,9.40%,,,,,,,
,WISP1,8q24.22,AMP,11.20%,,,,,,,
,XXYLT1,3q29,AMP,2.90%,,,,,,,
,YIPF6,Xq12,AMP,18.80%,,,,,,,
,ZC3H12B,Xq12,AMP,14.70%,,,,,,,
,ZC3H3,8q24.3,AMP,13.50%,,,,,,,
,ZC4H2,Xq11.2,AMP,12.40%,,,,,,,
,ZCCHC24,10q22.3,AMP,3.50%,,,,,,,
,ZDHHC19,3q29,AMP,4.10%,,,,,,,
,ZFAT,8q24.22,AMP,11.80%,,,,,,,
,ZFAT-AS1,8q24.22,AMP,11.80%,,,,,,,
,ZFP41,8q24.3,AMP,11.80%,,,,,,,
,ZHX1,8q24.13,AMP,9.40%,,,,,,,
,ZHX1-C8ORF76,8q,AMP,9.40%,,,,,,,
,ZHX2,8q24.13,AMP,8.80%,,,,,,,
,ZMAT3,3q26.32,AMP,4.10%,,,,,,,
,ZMIZ1,10q22.3,AMP,4.10%,,,,,,,
,ZNF16,8q24,AMP,12.40%,,,,,,,
,ZNF250,8q24.3,AMP,12.40%,,,,,,,
,ZNF251,8q24.3,AMP,12.40%,,,,,,,
,ZNF252P,8q24.3,AMP,12.40%,,,,,,,
,ZNF252P-AS1,8q24.3,AMP,12.40%,,,,,,,
,ZNF34,8q24.3,AMP,12.40%,,,,,,,
,ZNF517,8q24.3,AMP,12.40%,,,,,,,
,ZNF572,8q24.13,AMP,10.60%,,,,,,,
,ZNF623,8q24.3,AMP,13.50%,,,,,,,
,ZNF639,3q26.33,AMP,4.10%,,,,,,,
,ZNF696,8q24.3,AMP,11.80%,,,,,,,
,ZNF7,8q24,AMP,12.40%,,,,,,,
,ZNF707,8q24.3,AMP,13.50%,,,,,,,
,ZXDA,Xp11.1,AMP,8.20%,,,,,,,
,ZXDB,Xp11.21,AMP,3.50%,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
